race_id,combo,odds
149194,6-2-4,1118
149194,1-3-6,195
149194,2-3-6,53.3
149194,3-2-6,83
149194,4-2-6,883.3
149194,5-2-6,207.6
149194,6-2-5,479.8
149194,1-4-2,209.4
149194,2-4-1,146.1
149194,3-4-1,152.2
149194,4-3-1,288.9
149194,5-3-1,76.7
149194,6-3-1,774.7
149194,1-4-3,210.1
149194,2-4-3,112.2
149194,3-4-2,101.8
149194,4-3-2,192
149194,5-3-2,41.7
149194,6-3-2,450.2
149194,1-4-5,348.4
149194,2-4-5,144
149194,3-4-5,102.8
149194,4-3-5,237.4
149194,5-3-4,159.4
149194,6-3-4,1308
149194,1-4-6,840.4
149194,2-4-6,410.2
149194,3-4-6,360.2
149194,4-3-6,613.6
149194,5-3-6,170.5
149194,6-3-5,636.1
149194,1-5-2,78.4
149194,2-5-1,56.9
149194,3-5-1,32.5
149194,4-5-1,358.3
149194,5-4-1,328.6
149194,6-4-1,2273
149194,1-5-3,66.8
149194,2-5-3,28.1
149194,3-5-2,17.3
149194,4-5-2,269.8
149194,5-4-2,281.8
149194,6-4-2,1594
149194,1-5-4,313
149194,2-5-4,114.5
149194,3-5-4,66.1
149194,4-5-3,254.9
149194,5-4-3,252.6
149194,6-4-3,2201
149194,1-5-6,308.1
149194,2-5-6,168
149194,3-5-6,108.9
149194,4-5-6,504.2
149194,5-4-6,493.5
149194,6-4-5,2350
149194,1-6-2,465.3
149194,2-6-1,330.9
149194,3-6-1,405.4
149194,4-6-1,689.9
149194,5-6-1,306.1
149194,6-5-1,866.7
149194,1-6-3,559.1
149194,2-6-3,264.6
149194,3-6-2,244.5
149194,4-6-2,627.5
149194,5-6-2,231.5
149194,6-5-2,521.3
149194,1-6-4,1195
149194,2-6-4,600.3
149194,3-6-4,679.8
149194,4-6-3,749.6
149194,5-6-3,276.8
149194,6-5-3,741.6
149194,1-6-5,660.3
149194,2-6-5,308.8
149194,3-6-5,290.1
149194,4-6-5,703.9
149194,5-6-4,486.5
149194,6-5-4,1444
149195,1-2-3,17.7
149195,2-1-3,21.4
149195,3-1-2,45.6
149195,4-1-2,108
149195,5-1-2,284.6
149195,6-1-2,189
149195,1-2-4,28.9
149195,2-1-4,34.2
149195,3-1-4,74.8
149195,4-1-3,134.7
149195,5-1-3,395.2
149195,6-1-3,310.9
149195,1-2-5,69.2
149195,2-1-5,54.3
149195,3-1-5,85
149195,4-1-5,156.7
149195,5-1-4,505.4
149195,6-1-4,420.9
149195,1-2-6,28.1
149195,2-1-6,31
149195,3-1-6,77.1
149195,4-1-6,142.7
149195,5-1-6,352.9
149195,6-1-5,669.4
149195,1-3-2,28.2
149195,2-3-1,33.4
149195,3-2-1,48.2
149195,4-2-1,105.6
149195,5-2-1,279.8
149195,6-2-1,176.9
149195,1-3-4,37.9
149195,2-3-4,38.7
149195,3-2-4,46
149195,4-2-3,67.5
149195,5-2-3,230.4
149195,6-2-3,91.2
149195,1-3-5,65.2
149195,2-3-5,54.4
149195,3-2-5,50.4
149195,4-2-5,74.1
149195,5-2-4,334.7
149195,6-2-4,179.4
149195,1-3-6,44.9
149195,2-3-6,20.6
149195,3-2-6,33.2
149195,4-2-6,72.9
149195,5-2-6,304.5
149195,6-2-5,316.1
149195,1-4-2,57.8
149195,2-4-1,70.2
149195,3-4-1,96.2
149195,4-3-1,144.1
149195,5-3-1,408.2
149195,6-3-1,387
149195,1-4-3,69.8
149195,2-4-3,59.3
149195,3-4-2,62.7
149195,4-3-2,72.2
149195,5-3-2,241.6
149195,6-3-2,115.1
149195,1-4-5,147.4
149195,2-4-5,106.1
149195,3-4-5,87.6
149195,4-3-5,81.4
149195,5-3-4,367.8
149195,6-3-4,280.9
149195,1-4-6,84.5
149195,2-4-6,54.7
149195,3-4-6,65.6
149195,4-3-6,88.1
149195,5-3-6,339.2
149195,6-3-5,614.1
149195,1-5-2,138.3
149195,2-5-1,148.6
149195,3-5-1,197.6
149195,4-5-1,191.7
149195,5-4-1,446.2
149195,6-4-1,442.2
149195,1-5-3,175.6
149195,2-5-3,126
149195,3-5-2,120.5
149195,4-5-2,106.8
149195,5-4-2,258.9
149195,6-4-2,231.8
149195,1-5-4,254.9
149195,2-5-4,178.1
149195,3-5-4,172.6
149195,4-5-3,125.4
149195,5-4-3,316.1
149195,6-4-3,321.6
149195,1-5-6,183.6
149195,2-5-6,139.8
149195,3-5-6,161.1
149195,4-5-6,106.9
149195,5-4-6,267.7
149195,6-4-5,523.2
149195,1-6-2,92
149195,2-6-1,70.3
149195,3-6-1,146.5
149195,4-6-1,172.8
149195,5-6-1,528.8
149195,6-5-1,657.5
149195,1-6-3,137
149195,2-6-3,33.7
149195,3-6-2,51.2
149195,4-6-2,91.7
149195,5-6-2,368.7
149195,6-5-2,464.4
149195,1-6-4,182.5
149195,2-6-4,74.1
149195,3-6-4,108.7
149195,4-6-3,126.9
149195,5-6-3,484
149195,6-5-3,637.8
