race_id,date,venue,lane,player_id,global_win_rate,global_2rate,local_win_rate,local_2rate,local_race_cnt,grade_period,avg_st,course_rank1,course_count,course_rank2,recent10_avg_rank,recent10_win_rate,recent10_st_mean,recent10_count,exhibit_time_raw,exhibit_time_rel,start_timing,motor_2rate,motor_2rate_rel,wind_speed,wave_height,temperature,score_total_current,model_version,is_winner
144222,2026-09-13,多摩川,3,3934,4.84,25.2,0.0833,0.2917,24,B1,0.17,4,83,21,2.8,0.2,0.134,10,6.78,0.1111,0.01,32.56,0.4194,1,2,23,12.62,v2_lr,0
144222,2026-09-13,多摩川,4,4420,5.7,37.2,0.1613,0.3548,31,A2,0.16,11,91,31,3.3,0.1,0.156,10,6.79,0,-0.01,30.26,0.1961,1,2,23,11.14,v2_lr,0
144222,2026-09-13,多摩川,5,4465,4.69,26.7,0.1071,0.1071,28,B1,0.18,0,59,7,3.8,0.1,0.194,10,6.78,0.1111,0.09,35.64,0.7184,1,2,23,4.82,v2_lr,0
144222,2026-09-13,多摩川,6,5449,0,0,0,0,14,B2,,1,31,2,5.9,0,0.18,10,6.73,0.6667,0.29,37,0.8505,1,2,23,1.07,v2_lr,0
144223,2026-09-13,多摩川,1,4376,5.64,39.8,0.2692,0.4615,26,A2,0.14,56,87,68,3.8,0.1,0.141,10,6.73,0.3125,0.19,22.73,0.144,1,2,23,39.65,v2_lr,1
144223,2026-09-13,多摩川,3,4491,4.39,20.4,0.0741,0.2222,27,B1,0.19,3,71,18,3.1,0.2,0.205,10,6.78,0,0.13,18.42,0,1,2,23,8.3,v2_lr,0
144223,2026-09-13,多摩川,4,4210,5.69,32.1,0.1923,0.2692,26,A2,0.18,4,78,16,2.6,0.4,0.126,10,6.62,1,0.21,48.35,1,1,2,23,18.65,v2_lr,0
144223,2026-09-13,多摩川,5,3519,4.51,18.6,0,0.1053,19,B1,0.18,1,68,4,3.9,0,0.136,10,6.77,0.0625,0.37,26.67,0.2756,1,2,23,1.38,v2_lr,0
144223,2026-09-13,多摩川,6,3647,3.66,12.6,0.0435,0.1304,23,B1,0.19,0,59,2,3.5,0.1,0.106,10,6.74,0.25,0.09,29.07,0.3558,1,2,23,1.31,v2_lr,0
144224,2026-09-13,多摩川,1,5262,4.82,28.4,0.0714,0.2143,14,B1,0.18,8,43,18,3.5,0.1,0.206,10,6.77,0.1429,0.14,42.59,1,0,2,24,25.53,v2_lr,0
144224,2026-09-13,多摩川,2,4281,4.89,27.4,0.1,0.175,40,B1,0.17,4,73,21,4,0,0.134,10,6.73,0.7143,0.02,21.05,0,0,2,24,23.34,v2_lr,0
144224,2026-09-13,多摩川,3,4430,5.88,40.8,0.1591,0.3636,44,A2,0.16,18,89,36,3.6,0.2,0.132,10,6.73,0.7143,0.13,32.47,0.5302,0,2,24,23.19,v2_lr,1
144224,2026-09-13,多摩川,4,3489,5.67,35.7,0.15,0.3,40,A2,0.17,7,84,20,2.9,0.2,0.129,10,6.71,1,-0.01,35.16,0.6551,0,2,24,16.55,v2_lr,0
144224,2026-09-13,多摩川,5,3772,5.19,26.2,0.0833,0.2917,24,B1,0.16,2,61,7,3.3,0,0.14,10,6.75,0.4286,-0.03,35.56,0.6736,0,2,24,6.64,v2_lr,0
144224,2026-09-13,多摩川,6,3792,6.62,50.5,0.1974,0.4342,76,A1,0.17,7,60,13,2.7,0,0.172,10,6.78,0,-0.02,32.56,0.5344,0,2,24,4.75,v2_lr,0
144225,2026-09-13,多摩川,1,5103,3.45,14.2,0,0,17,B2,0.17,9,40,15,4.3,0.1,0.2,10,6.72,0.375,0.19,30.85,0.597,1,2,24,25.4,v2_lr,1
144225,2026-09-13,多摩川,2,4656,5.67,39.1,0.1515,0.3636,33,A2,0.16,10,68,23,4.1,0.2,0.15,10,6.75,0,0.19,21.43,0,1,2,24,21.6,v2_lr,0
144225,2026-09-13,多摩川,3,4565,3.63,12.3,0.2857,0.3571,14,B1,0.18,5,67,16,3.6,0.2,0.126,10,6.67,1,0.36,23.26,0.116,1,2,24,29.86,v2_lr,0
144225,2026-09-13,多摩川,4,3977,4.45,20.5,0.0606,0.1818,33,B1,0.19,5,76,12,4.6,0,0.176,10,6.72,0.375,0.07,21.69,0.0165,1,2,24,6.3,v2_lr,0
144225,2026-09-13,多摩川,5,5433,1.72,1.6,0,0,29,B2,,0,36,2,4.9,0,0.16,10,6.75,0,0.02,37.21,1,1,2,24,2.04,v2_lr,0
144225,2026-09-13,多摩川,6,4470,6.19,43.2,0.3333,0.5897,39,A2,0.14,0,72,10,3.2,0.2,0.117,10,6.73,0.25,0.01,32.58,0.7066,1,2,24,14.81,v2_lr,0
144226,2026-09-13,多摩川,1,3713,6.28,47.1,0.1538,0.3333,39,A1,0.16,45,78,59,3.7,0.2,0.161,10,6.72,1,0.05,25.93,0.1497,1,2,25,36.61,v2_lr,1
144226,2026-09-13,多摩川,2,3813,6.43,45.9,0.2759,0.5172,29,A1,0.15,16,80,42,3.2,0.2,0.157,10,6.79,0.3636,0.01,31.71,0.5394,1,2,25,34.74,v2_lr,0
144226,2026-09-13,多摩川,3,3990,4.63,22.5,0.0769,0.1538,13,B1,0.13,6,74,25,4.3,0,0.164,10,6.72,1,0.03,34.57,0.7323,1,2,25,16.14,v2_lr,0
144226,2026-09-13,多摩川,4,2538,3.51,7.5,0,0.0943,53,B1,0.22,0,54,2,4.6,0,0.235,10,6.83,0,0.17,23.71,0,1,2,25,2.79,v2_lr,0
144226,2026-09-13,多摩川,5,4031,4.8,31.9,0.1,0.1333,30,B1,0.17,2,67,6,4.7,0,0.16,10,6.72,1,0.16,38.54,1,1,2,25,6.26,v2_lr,0
144226,2026-09-13,多摩川,6,3740,6.41,49.6,0.1613,0.2903,31,A1,0.19,9,79,18,2.9,0.1,0.124,10,6.78,0.4545,0.23,31.91,0.5529,1,2,25,3.46,v2_lr,0
144227,2026-09-13,多摩川,1,3463,5.13,23.3,0.1212,0.2424,33,B1,0.19,13,57,27,4.6,0.1,0.141,10,6.74,0.75,0.13,32.97,0.5308,1,2,25,39.43,v2_lr,0
144227,2026-09-13,多摩川,2,4146,5.9,39.3,0.1667,0.1667,6,A2,0.16,7,81,32,3.7,0.2,0.196,10,6.78,0.25,0.16,34.38,0.695,1,2,25,27.29,v2_lr,0
144227,2026-09-13,多摩川,3,3647,3.66,12.6,0.0435,0.1304,23,B1,0.19,2,68,10,3.5,0.1,0.106,10,6.78,0.25,0.12,29.07,0.0768,1,2,25,9.69,v2_lr,0
144227,2026-09-13,多摩川,4,3848,4.56,28.8,0.08,0.28,25,B1,0.18,7,77,21,4.5,0,0.209,10,6.8,0,0.07,28.41,0,1,2,25,6.05,v2_lr,0
144227,2026-09-13,多摩川,5,5042,6.44,40.2,0.1714,0.2571,35,A1,0.1,13,72,27,2.6,0.3,0.17,10,6.72,1,0.03,34.02,0.6531,1,2,25,15.68,v2_lr,1
144227,2026-09-13,多摩川,6,5449,0,0,0,0,14,B2,,1,31,2,5.9,0,0.18,10,6.72,1,-0.03,37,1,1,2,25,1.86,v2_lr,0
144228,2026-09-13,多摩川,1,3772,5.19,26.2,0.0833,0.2917,24,B1,0.16,33,73,54,3.3,0,0.14,10,6.67,0.5385,-0.02,35.56,0.9945,2,2,25,45.48,v2_lr,1
144228,2026-09-13,多摩川,2,4465,4.69,26.7,0.1071,0.1071,28,B1,0.18,3,57,18,3.8,0.1,0.194,10,6.72,0.1538,0.15,35.64,1,2,2,25,27.28,v2_lr,0
144228,2026-09-13,多摩川,3,3519,4.51,18.6,0,0.1053,19,B1,0.18,4,76,16,3.9,0,0.136,10,6.74,0,0.13,26.67,0.3852,2,2,25,7.94,v2_lr,0
144228,2026-09-13,多摩川,4,4035,4.02,22.9,0.0556,0.1111,18,B1,0.23,2,77,10,5,0,0.151,10,6.73,0.0769,0.19,22.22,0.0802,2,2,25,5.44,v2_lr,0
144228,2026-09-13,多摩川,5,4281,4.89,27.4,0.1,0.175,40,B1,0.17,1,70,9,4,0,0.134,10,6.73,0.0769,0.2,21.05,0,2,2,25,4.25,v2_lr,0
144228,2026-09-13,多摩川,6,3965,6.41,49.5,0.2188,0.5625,32,A1,0.18,3,79,11,2.5,0.4,0.126,10,6.61,1,0.3,33.73,0.8691,2,2,25,9.61,v2_lr,0
144229,2026-09-13,多摩川,1,4470,6.19,43.2,0.3333,0.5897,39,A2,0.14,65,94,81,3.2,0.2,0.117,10,6.75,0.4815,0.13,32.58,0.5859,1,2,25,36.16,v2_lr,1
144229,2026-09-13,多摩川,2,4430,5.88,40.8,0.1591,0.3636,44,A2,0.16,12,90,41,3.6,0.2,0.132,10,6.72,0.5926,0.08,32.47,0.5813,1,2,25,24.81,v2_lr,0
144229,2026-09-13,多摩川,3,4420,5.7,37.2,0.1613,0.3548,31,A2,0.16,11,84,34,3.3,0.1,0.156,10,6.72,0.5926,0.14,30.26,0.4899,1,2,25,16.1,v2_lr,0
144229,2026-09-13,多摩川,4,4565,3.63,12.3,0.2857,0.3571,14,B1,0.18,4,69,6,3.6,0.2,0.126,10,6.61,1,0.12,23.26,0.2002,1,2,25,18.8,v2_lr,0
144229,2026-09-13,多摩川,5,4491,4.39,20.4,0.0741,0.2222,27,B1,0.19,4,62,8,3.1,0.2,0.205,10,6.88,0,0.09,18.42,0,1,2,25,2.28,v2_lr,0
144229,2026-09-13,多摩川,6,5262,4.82,28.4,0.0714,0.2143,14,B1,0.18,0,50,4,3.5,0.1,0.206,10,6.77,0.4074,0.06,42.59,1,1,2,25,1.85,v2_lr,0
144230,2026-09-13,多摩川,1,3740,6.41,49.6,0.1613,0.2903,31,A1,0.19,59,96,80,2.9,0.1,0.124,10,6.75,0.05,0.11,31.91,0.6075,1,2,25,26.29,v2_lr,0
144230,2026-09-13,多摩川,2,3641,6.32,43.5,0.2639,0.4722,72,A1,0.17,12,86,39,2.9,0.2,0.199,10,6.76,0,0.04,35.05,0.7896,1,2,25,29.38,v2_lr,0
